,fid_code,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,il_2017,il_2018,il_2019,il_2020,il_2021,il_2022,fmr_2017,fmr_2018,fmr_2019,fmr_2020,fmr_2021,fmr_2022,ratio_2017,ratio_2018,ratio_2019,ratio_2020,ratio_2021,ratio_2022,slope
0,0223099999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,87000.0,85000.0,86400.0,83600,88500.0,92500.0,1016.0,965.0,964.0,995.0,897.0,919.0,0.14013793103448277,0.13623529411764707,0.1338888888888889,0.14282296650717705,0.12162711864406779,0.11922162162162162,-0.00033207618063516134
0,0224099999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,75800.0,77600.0,79900.0,82700,86400.0,94500.0,878.0,872.0,876.0,911.0,929.0,927.0,0.13899736147757255,0.13484536082474227,0.13156445556946184,0.13218863361547764,0.12902777777777777,0.11771428571428572,-0.0002934379759793369
0,0226199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,100900.0,95000.0,106200.0,113200,103500.0,110200.0,851.0,835.0,793.0,809.0,740.0,764.0,0.10120911793855303,0.10547368421052632,0.0896045197740113,0.08575971731448763,0.08579710144927537,0.08319419237749547,-0.00036416471082994237
0,0227599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,68200.0,70600.0,66100.0,71400,75200.0,77400.0,725.0,718.0,743.0,764.0,688.0,668.0,0.12756598240469208,0.12203966005665723,0.13488653555219365,0.1284033613445378,0.1097872340425532,0.10356589147286822,-0.0003886688259740503
0,0228299999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,78400.0,84800.0,85800.0,90800,83500.0,89000.0,849.0,799.0,834.0,863.0,817.0,833.0,0.12994897959183674,0.11306603773584906,0.11664335664335665,0.11405286343612335,0.11741317365269462,0.11231460674157304,-0.00018504988025715944
0,0229099999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,49600.0,50600.0,50800.0,51400,52600.0,57300.0,595.0,613.0,554.0,573.0,553.0,594.0,0.1439516129032258,0.14537549407114625,0.13086614173228348,0.13377431906614787,0.1261596958174905,0.1243979057591623,-0.0003631136979700756
0,0400199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,43500.0,35200.0,47200.0,43200,42700.0,45800.0,486.0,508.0,530.0,502.0,534.0,567.0,0.13406896551724137,0.1731818181818182,0.13474576271186442,0.13944444444444445,0.1500702576112412,0.1485589519650655,1.8604600618911933e-05
0,0400399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,55900.0,58400.0,54100.0,66300,66900.0,64500.0,594.0,617.0,638.0,654.0,663.0,686.0,0.1275134168157424,0.1267808219178082,0.14151571164510166,0.1183710407239819,0.1189237668161435,0.1276279069767442,-0.00010986520338357542
0,0400599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,62800.0,75100.0,76400.0,75200,76800.0,85200.0,704.0,782.0,898.0,964.0,1026.0,1138.0,0.13452229299363058,0.12495339547270307,0.14104712041884818,0.15382978723404256,0.1603125,0.16028169014084506,0.0005896594431742332
0,0400799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,51000.0,49900.0,50500.0,51800,52200.0,57200.0,599.0,643.0,668.0,697.0,723.0,780.0,0.14094117647058824,0.15462925851703407,0.15873267326732673,0.16146718146718148,0.16620689655172413,0.16363636363636364,0.0003593889479352328
0,0400999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,54800.0,57400.0,61300.0,62400,64100.0,66100.0,569.0,595.0,617.0,590.0,722.0,821.0,0.1245985401459854,0.12439024390243902,0.12078303425774878,0.11346153846153846,0.1351638065522621,0.14904689863842663,0.000350573772894018
0,0401199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,54000.0,60700.0,61300.0,64600,66500.0,71700.0,515.0,530.0,526.0,494.0,510.0,573.0,0.11444444444444445,0.10477759472817133,0.10296900489396411,0.09176470588235294,0.09203007518796992,0.09589958158995816,-0.0003385027902491507
0,0401299999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,45100.0,43800.0,46100.0,47300,46700.0,49400.0,537.0,568.0,605.0,593.0,643.0,710.0,0.14288248337028825,0.15561643835616437,0.1574837310195228,0.15044397463002115,0.16522483940042826,0.17246963562753037,0.00040409811435597047
0,0401399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,66200.0,69100.0,72900.0,77800,79000.0,88800.0,624.0,684.0,744.0,847.0,933.0,1005.0,0.1131117824773414,0.11878437047756873,0.12246913580246914,0.1306426735218509,0.14172151898734178,0.1358108108108108,0.00045352410694298205
0,0401599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,46000.0,49600.0,56200.0,55700,55700.0,63100.0,529.0,564.0,556.0,630.0,645.0,667.0,0.138,0.1364516129032258,0.11871886120996442,0.13572710951526032,0.13895870736086177,0.12684627575277338,-7.437878466174965e-05
0,0401799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,43200.0,49200.0,47700.0,53200,50200.0,50900.0,592.0,572.0,615.0,585.0,587.0,633.0,0.16444444444444445,0.13951219512195123,0.15471698113207547,0.1319548872180451,0.14031872509960158,0.14923379174852652,-0.00022951373204915573
0,0401999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,59300.0,60600.0,63900.0,68400,68600.0,81100.0,550.0,545.0,580.0,618.0,633.0,665.0,0.11129848229342328,0.10792079207920792,0.10892018779342723,0.10842105263157895,0.11072886297376093,0.09839704069050555,-0.00013471935831615184
0,0402199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,66200.0,69100.0,72900.0,77800,79000.0,88800.0,624.0,684.0,744.0,847.0,933.0,1005.0,0.1131117824773414,0.11878437047756873,0.12246913580246914,0.1306426735218509,0.14172151898734178,0.1358108108108108,0.00045352410694298205
0,0402399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,44500.0,46600.0,46600.0,46800,47100.0,52000.0,509.0,534.0,557.0,533.0,557.0,574.0,0.13725842696629215,0.1375107296137339,0.1434334763948498,0.13666666666666666,0.14191082802547772,0.13246153846153846,-4.178799289696327e-05
0,0402599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,54800.0,61000.0,66100.0,64600,63800.0,76200.0,683.0,665.0,717.0,714.0,698.0,733.0,0.14956204379562044,0.13081967213114754,0.13016641452344932,0.13263157894736843,0.13128526645768024,0.11543307086614173,-0.00039710218391399496
0,0402799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,44500.0,47000.0,50900.0,56500,51400.0,57200.0,639.0,583.0,565.0,572.0,665.0,725.0,0.17231460674157303,0.14885106382978724,0.13320235756385068,0.12148672566371681,0.15525291828793775,0.1520979020979021,-0.00022284188510478793
0,0500199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,50000.0,48800.0,49400.0,51800,54400.0,63600.0,476.0,477.0,481.0,468.0,506.0,514.0,0.11424,0.11729508196721311,0.1168421052631579,0.10841698841698842,0.11161764705882353,0.0969811320754717,-0.00026607562189046247
0,0500399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,45300.0,46300.0,47500.0,50800,52900.0,62200.0,476.0,483.0,481.0,459.0,479.0,481.0,0.12609271523178808,0.12518358531317494,0.12151578947368422,0.1084251968503937,0.1086578449905482,0.09279742765273312,-0.0005455815511582469
0,0500599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48800.0,48700.0,50500.0,51400,52600.0,56300.0,493.0,501.0,486.0,478.0,505.0,525.0,0.1212295081967213,0.12344969199178644,0.11548514851485149,0.11159533073929961,0.11520912547528517,0.11190053285968028,-0.00017918189050063421
0,0500799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,66100.0,65400.0,69900.0,73600,74900.0,83700.0,546.0,524.0,547.0,584.0,579.0,658.0,0.09912254160363086,0.09614678899082568,0.09390557939914163,0.09521739130434782,0.09276368491321763,0.09433691756272401,-7.801338221940844e-05
0,0500999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,49000.0,48800.0,47700.0,49900,52000.0,58900.0,466.0,473.0,482.0,459.0,479.0,481.0,0.11412244897959184,0.11631147540983607,0.12125786163522012,0.11038076152304609,0.11053846153846154,0.09799660441426146,-0.00025910801084038835
0,0501199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,41400.0,44100.0,50100.0,49800,49200.0,59000.0,440.0,420.0,425.0,459.0,479.0,481.0,0.12753623188405797,0.11428571428571428,0.10179640718562874,0.11060240963855422,0.11682926829268293,0.09783050847457628,-0.0003145046489847157
0,0501399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48400.0,49200.0,51800.0,50400,60200.0,66200.0,484.0,493.0,500.0,493.0,538.0,549.0,0.12,0.12024390243902439,0.11583011583011583,0.11738095238095238,0.10724252491694353,0.09951661631419939,-0.0003330243201057709
0,0501599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,46800.0,48000.0,52800.0,54700,56300.0,64100.0,530.0,489.0,496.0,485.0,437.0,443.0,0.1358974358974359,0.12225,0.11272727272727273,0.10639853747714809,0.09314387211367674,0.08293291731669267,-0.0008534993138400621
0,0501799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,35100.0,36500.0,38400.0,41500,42100.0,47200.0,476.0,483.0,481.0,459.0,479.0,522.0,0.16273504273504275,0.1587945205479452,0.1503125,0.13272289156626507,0.13653206650831354,0.13271186440677965,-0.0005583163385570315
0,0501999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,51600.0,53500.0,55600.0,57700,60600.0,65300.0,457.0,473.0,482.0,434.0,442.0,484.0,0.10627906976744186,0.10609345794392523,0.10402877697841727,0.09025996533795494,0.08752475247524752,0.08894333843797857,-0.0003717942492709975
0,0502199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,41700.0,46000.0,44600.0,45900,47100.0,56300.0,457.0,473.0,481.0,459.0,493.0,490.0,0.13151079136690647,0.12339130434782608,0.1294170403587444,0.12,0.12560509554140128,0.1044404973357016,-0.000328874135557269
0,0502399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52600.0,55100.0,57000.0,59700,55500.0,61200.0,493.0,503.0,518.0,495.0,514.0,523.0,0.11247148288973384,0.10954627949183303,0.10905263157894737,0.09949748743718594,0.11113513513513514,0.10254901960784314,-0.0001295259371935938
0,0502599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,47700.0,47900.0,51000.0,52600,60100.0,60000.0,429.0,479.0,525.0,519.0,542.0,563.0,0.1079245283018868,0.12,0.12352941176470589,0.11840304182509506,0.10821963394342762,0.1126,-4.069073718755718e-05
0,0502799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,53600.0,53700.0,55100.0,52200,51800.0,53400.0,476.0,451.0,464.0,499.0,493.0,490.0,0.10656716417910447,0.10078212290502793,0.10105263157894737,0.11471264367816092,0.1142084942084942,0.1101123595505618,0.0001706311973021526
0,0502999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,49800.0,51700.0,53600.0,54600,56100.0,61200.0,514.0,529.0,477.0,436.0,477.0,481.0,0.12385542168674699,0.1227852998065764,0.1067910447761194,0.09582417582417582,0.10203208556149733,0.09431372549019608,-0.0005260356968332054
0,0503199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,51100.0,56200.0,54900.0,65200,58900.0,71100.0,466.0,493.0,507.0,517.0,535.0,553.0,0.10943248532289628,0.10526690391459075,0.11081967213114755,0.09515337423312883,0.10899830220713073,0.09333333333333334,-0.00020230443563861404
0,0503399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,49800.0,52900.0,52900.0,54200,54300.0,62600.0,493.0,486.0,495.0,498.0,551.0,559.0,0.11879518072289157,0.11024574669187145,0.11228733459357278,0.11025830258302582,0.12176795580110497,0.10715654952076677,-6.108466831778223e-05
0,0503599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,60000.0,64200.0,65900.0,67900,68700.0,77300.0,631.0,628.0,658.0,665.0,686.0,694.0,0.1262,0.11738317757009346,0.11981790591805766,0.11752577319587629,0.11982532751091703,0.10773609314359638,-0.0002078219456707896
0,0503799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48800.0,49200.0,51400.0,54200,57600.0,67800.0,501.0,520.0,526.0,499.0,522.0,519.0,0.12319672131147541,0.12682926829268293,0.12280155642023347,0.11047970479704797,0.10875,0.09185840707964602,-0.0005315505420485817
0,0503999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,48300.0,49100.0,47800.0,48700,48700.0,57500.0,457.0,473.0,481.0,459.0,479.0,481.0,0.11354037267080745,0.11560081466395113,0.1207531380753138,0.11310061601642711,0.11802874743326489,0.10038260869565217,-0.0001575179610160343
0,0504199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,43500.0,39200.0,39600.0,40500,43000.0,46100.0,457.0,473.0,481.0,459.0,479.0,481.0,0.12606896551724137,0.14479591836734693,0.14575757575757575,0.136,0.13367441860465115,0.1252060737527115,-0.00011294412825794137
0,0504399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,44900.0,48100.0,49300.0,53900,63200.0,70600.0,462.0,478.0,481.0,459.0,479.0,494.0,0.12347438752783964,0.11925155925155925,0.117079107505071,0.10218923933209648,0.0909493670886076,0.08396600566572238,-0.0007079484618391284
0,0504599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,62500.0,66300.0,69600.0,72200,71500.0,78700.0,581.0,585.0,617.0,640.0,702.0,706.0,0.111552,0.10588235294117647,0.10637931034482759,0.10637119113573407,0.11781818181818182,0.10764930114358323,3.877588842819584e-05
0,0504799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,46500.0,48200.0,50700.0,49100,51900.0,57800.0,457.0,479.0,483.0,459.0,481.0,505.0,0.11793548387096774,0.11925311203319502,0.11431952662721893,0.11217922606924643,0.11121387283236994,0.10484429065743944,-0.00021836662911451979
0,0504999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,43000.0,45700.0,45900.0,45300,44400.0,51300.0,457.0,473.0,481.0,459.0,479.0,432.0,0.12753488372093022,0.12420131291028447,0.1257516339869281,0.12158940397350994,0.12945945945945947,0.10105263157894737,-0.0002876167882757697
0,0505199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,54400.0,52700.0,60000.0,63900,61900.0,60500.0,526.0,531.0,551.0,554.0,569.0,589.0,0.11602941176470588,0.12091081593927894,0.1102,0.10403755868544601,0.11030694668820679,0.11682644628099173,-8.092589639604809e-05
0,0505399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,58600.0,60100.0,63700.0,64700,64000.0,72300.0,442.0,470.0,519.0,566.0,619.0,627.0,0.09051194539249147,0.09384359400998336,0.09777080062794348,0.10497681607418856,0.1160625,0.10406639004149378,0.00033722608728882703
0,0505599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,50700.0,54900.0,56500.0,58700,58500.0,63000.0,512.0,514.0,516.0,505.0,508.0,513.0,0.12118343195266272,0.11234972677595628,0.1095929203539823,0.10323679727427598,0.1042051282051282,0.09771428571428571,-0.0003527039285335201
0,0505799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,45300.0,44000.0,45200.0,51200,53300.0,59400.0,477.0,489.0,483.0,468.0,499.0,516.0,0.12635761589403974,0.13336363636363635,0.1282300884955752,0.1096875,0.1123452157598499,0.10424242424242425,-0.0004575566870595947
0,0505999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,51300.0,50700.0,54000.0,55300,54300.0,60200.0,505.0,499.0,490.0,461.0,490.0,478.0,0.11812865497076024,0.11810650887573965,0.10888888888888888,0.10003616636528029,0.10828729281767956,0.09528239202657807,-0.000363194489092168
0,0506199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,43100.0,45200.0,46100.0,47400,51100.0,56100.0,388.0,404.0,433.0,464.0,474.0,456.0,0.10802784222737818,0.1072566371681416,0.1127114967462039,0.11746835443037974,0.11131115459882583,0.09754010695187165,-8.456730095551297e-05
0,0506399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,46300.0,47500.0,52000.0,54800,55500.0,60600.0,457.0,473.0,488.0,485.0,486.0,481.0,0.11844492440604752,0.11949473684210526,0.11261538461538462,0.1062043795620438,0.10508108108108108,0.09524752475247525,-0.0003943785014387827
0,0506599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,41100.0,44500.0,46400.0,52000,53100.0,60400.0,476.0,473.0,481.0,433.0,431.0,481.0,0.13897810218978102,0.12755056179775281,0.12439655172413792,0.09992307692307692,0.09740112994350282,0.09556291390728477,-0.000790470742324523
0,0506799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,42000.0,42100.0,42300.0,44900,45500.0,49200.0,388.0,404.0,436.0,453.0,496.0,490.0,0.11085714285714286,0.11515439429928741,0.12368794326241135,0.12106904231625835,0.13081318681318682,0.11951219512195121,0.0002086493759990105
0,0506999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,47700.0,47900.0,51000.0,52600,60100.0,60000.0,429.0,479.0,525.0,519.0,542.0,563.0,0.1079245283018868,0.12,0.12352941176470589,0.11840304182509506,0.10821963394342762,0.1126,-4.069073718755718e-05
0,0507199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,40300.0,45100.0,45300.0,45600,45200.0,51100.0,477.0,486.0,504.0,454.0,492.0,493.0,0.14203473945409428,0.12931263858093126,0.13350993377483444,0.11947368421052632,0.13061946902654867,0.11577299412915851,-0.0003367249639336553
0,0507399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,41400.0,42700.0,43800.0,46300,46500.0,48600.0,457.0,483.0,481.0,459.0,479.0,481.0,0.13246376811594202,0.13573770491803278,0.1317808219178082,0.11896328293736501,0.12361290322580645,0.11876543209876543,-0.0002801991051024141
0,0507599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,45100.0,43300.0,47300.0,51400,51200.0,56600.0,473.0,494.0,481.0,459.0,479.0,481.0,0.12585365853658537,0.136905311778291,0.12202959830866808,0.10715953307392996,0.112265625,0.10197879858657244,-0.0004956272031421365
0,0507799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,35500.0,37200.0,38800.0,41900,46000.0,56000.0,457.0,473.0,481.0,459.0,479.0,481.0,0.15447887323943663,0.15258064516129033,0.14876288659793815,0.13145584725536993,0.12495652173913044,0.10307142857142858,-0.0008505157927359939
0,0507999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,47700.0,47900.0,51000.0,52600,60100.0,60000.0,429.0,479.0,525.0,519.0,542.0,563.0,0.1079245283018868,0.12,0.12352941176470589,0.11840304182509506,0.10821963394342762,0.1126,-4.069073718755718e-05
0,0508199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,50500.0,49800.0,50700.0,54500,61500.0,66500.0,435.0,450.0,461.0,475.0,493.0,490.0,0.10336633663366336,0.10843373493975904,0.10911242603550296,0.10458715596330276,0.09619512195121951,0.08842105263157894,-0.0002761131644006135
0,0508399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,47500.0,44800.0,46800.0,48900,47900.0,54800.0,484.0,483.0,481.0,459.0,431.0,444.0,0.12227368421052631,0.129375,0.12333333333333334,0.11263803680981595,0.1079749478079332,0.09722627737226278,-0.0004765059221215659
0,0508599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,62500.0,66300.0,69600.0,72200,71500.0,78700.0,581.0,585.0,617.0,640.0,702.0,706.0,0.111552,0.10588235294117647,0.10637931034482759,0.10637119113573407,0.11781818181818182,0.10764930114358323,3.877588842819584e-05
0,0508799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,66100.0,65400.0,69900.0,73600,74900.0,83700.0,546.0,524.0,547.0,584.0,579.0,658.0,0.09912254160363086,0.09614678899082568,0.09390557939914163,0.09521739130434782,0.09276368491321763,0.09433691756272401,-7.801338221940844e-05
0,0508999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,41000.0,45600.0,44900.0,46400,47900.0,51700.0,424.0,440.0,452.0,422.0,431.0,482.0,0.12409756097560976,0.11578947368421053,0.12080178173719376,0.10913793103448276,0.1079749478079332,0.1118762088974855,-0.0002290814017194296
0,0509199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,52600.0,52200.0,54600.0,69800,57800.0,71300.0,502.0,558.0,569.0,611.0,647.0,669.0,0.11452471482889734,0.12827586206896552,0.12505494505494505,0.1050429799426934,0.13432525951557092,0.11259467040673211,-2.7414273531604544e-05
0,0509399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,41800.0,44300.0,44200.0,44700,46600.0,54500.0,467.0,486.0,441.0,420.0,466.0,476.0,0.134066985645933,0.13164785553047403,0.11972850678733031,0.11275167785234899,0.12,0.10480733944954128,-0.00044813958692470037
0,0509599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,38600.0,38100.0,46500.0,47400,49000.0,56300.0,459.0,483.0,481.0,459.0,479.0,432.0,0.14269430051813473,0.1521259842519685,0.12412903225806451,0.11620253164556962,0.11730612244897959,0.09207815275310835,-0.000870159106777691
0,0509799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,43100.0,44200.0,45800.0,48900,50200.0,52600.0,457.0,473.0,488.0,491.0,479.0,481.0,0.12723897911832946,0.1284162895927602,0.12786026200873363,0.12049079754601227,0.11450199203187252,0.10973384030418251,-0.0003253286933717409
0,0509999999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,44300.0,45000.0,43700.0,50500,46900.0,50400.0,460.0,480.0,555.0,533.0,579.0,536.0,0.12460496613995485,0.128,0.15240274599542333,0.12665346534653465,0.14814498933901918,0.12761904761904763,0.0001184668922943525
0,0510199999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,44000.0,45000.0,47000.0,50200,52400.0,57400.0,457.0,478.0,481.0,459.0,479.0,481.0,0.12463636363636364,0.12746666666666667,0.12280851063829787,0.1097211155378486,0.10969465648854962,0.10055749128919861,-0.00044475663659676487
0,0510399999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,45200.0,45000.0,45000.0,45400,50200.0,53800.0,505.0,517.0,520.0,538.0,551.0,560.0,0.134070796460177,0.13786666666666667,0.13866666666666666,0.14220264317180617,0.13171314741035856,0.12490706319702602,-0.00014462677995131793
0,0510599999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,62500.0,66300.0,69600.0,72200,71500.0,78700.0,581.0,585.0,617.0,640.0,702.0,706.0,0.111552,0.10588235294117647,0.10637931034482759,0.10637119113573407,0.11781818181818182,0.10764930114358323,3.877588842819584e-05
0,0510799999,2017.0,2018.0,2019.0,2020,2021.0,2022.0,37200.0,33400.0,36300.0,37100,42300.0,43100.0,457.0,473.0,481.0,433.0,431.0,432.0,0.1474193548387097,0.16994011976047904,0.1590082644628099,0.14005390835579515,0.12226950354609929,0.1202784222737819,-0.0007087401608924563
